,Unnamed: 0,restaurant,item,calories,cal_fat,total_fat,sat_fat,trans_fat,cholesterol,sodium,total_carb,fiber,sugar,protein,vit_a,vit_c,calcium,salad,meat_type,PC1,PC2
311,312,Subway,Footlong Big Philly Cheesesteak,1000,300,34,18.0,2.0,170,2620,102,12.0,16,76.0,30.0,40.0,100.0,Other,red,0.47798194849906206,0.6575341888430574
312,313,Subway,Kids Mini Sub Black Forest Ham,180,20,3,0.5,0.0,10,450,30,3.0,5,10.0,6.0,15.0,20.0,Other,red,0.05698809103889832,0.4712514391447708
313,314,Subway,"6"" Black Forest Ham",290,40,5,1.0,0.0,20,830,46,5.0,8,18.0,8.0,20.0,30.0,Other,red,0.10485122568559667,0.5299712763939252
314,315,Subway,Footlong Black Forest Ham,580,80,10,2.0,0.0,40,1660,92,10.0,16,36.0,16.0,40.0,60.0,Other,red,0.2227125862307219,0.6938571190780395
315,316,Subway,"6"" Carved Turkey",330,45,5,1.0,0.0,45,890,45,5.0,7,25.0,8.0,20.0,30.0,Other,white,0.12071397247354458,0.5237432064355179
316,317,Subway,Footlong Carved Turkey,660,90,10,2.0,0.0,90,1780,90,10.0,14,50.0,16.0,40.0,60.0,Other,white,0.2544380798066177,0.681400979161225
317,318,Subway,"6"" Carved Turkey & Bacon w/ Cheese",570,230,26,7.0,0.0,70,1600,46,5.0,8,33.0,10.0,20.0,40.0,Other,red,0.22582998265659873,0.5122678934303996
318,319,Subway,Footlong Carved Turkey & Bacon w/ Cheese,1140,460,52,14.0,0.0,140,3200,92,10.0,16,66.0,20.0,40.0,80.0,Other,red,0.46467010017272603,0.6584503531509883
319,320,Subway,"6"" Chicken & Bacon Ranch Melt",570,250,28,10.0,1.0,95,1080,47,5.0,8,35.0,15.0,25.0,50.0,Other,white,0.2523130495105658,0.48360230242154334
320,321,Subway,Footlong Chicken & Bacon Ranch Melt,1140,500,56,20.0,2.0,190,2160,94,10.0,16,70.0,30.0,50.0,100.0,Other,white,0.5176362338806602,0.601119171133276
321,322,Subway,"6"" Chicken Pizziola Melt",460,140,16,6.0,0.0,80,1140,49,6.0,9,32.0,15.0,30.0,45.0,Other,white,0.19344041813620996,0.5419247689147674
322,323,Subway,Footlong Chicken Pizziola Melt,920,280,32,12.0,0.0,160,2280,98,12.0,18,64.0,30.0,60.0,90.0,Other,white,0.3998909711319484,0.717764104119724
323,324,Subway,"6"" Cold Cut Combo",370,120,13,4.0,0.0,50,1140,46,5.0,7,18.0,10.0,20.0,35.0,Other,other,0.14859343387133195,0.5176140358694686
324,325,Subway,Footlong Cold Cut Combo,740,240,26,8.0,0.0,100,2280,92,10.0,14,36.0,20.0,40.0,70.0,Other,other,0.3101970026021924,0.6691426380291265
325,326,Subway,"6"" Corned Beef Reuben",470,130,15,4.5,0.0,85,1770,45,7.0,12,39.0,10.0,35.0,20.0,Other,red,0.2065845496805555,0.554090831479239
326,327,Subway,Footlong Corned Beef Reuben,940,260,30,9.0,0.0,170,3540,90,14.0,24,78.0,20.0,70.0,40.0,Other,red,0.42617923422063964,0.7420962292486672
327,328,Subway,"6"" Italian B.M.T.",410,150,16,6.0,0.0,45,1300,46,5.0,8,20.0,8.0,20.0,30.0,Other,red,0.16641725073547128,0.5129991778803213
328,329,Subway,Footlong Italian B.M.T.,820,300,32,12.0,0.0,90,2600,92,10.0,16,40.0,16.0,40.0,60.0,Other,red,0.345844636330471,0.659912922050832
329,330,Subway,"6"" Italian Hero",550,260,29,10.0,0.0,75,1470,47,5.0,9,26.0,10.0,20.0,40.0,Other,other,0.23165017613223565,0.503188518938327
330,331,Subway,Footlong Italian Hero,1100,520,58,20.0,0.0,150,2940,94,10.0,18,52.0,20.0,40.0,80.0,Other,other,0.4763104871239999,0.6402916041668432
331,332,Subway,"6"" Meatball Marinara",480,160,18,7.0,1.0,30,950,59,8.0,12,21.0,25.0,35.0,35.0,Other,red,0.19628879896422424,0.5589134471066995
332,333,Subway,Footlong Meatball Marinara,960,320,36,14.0,2.0,60,1900,118,16.0,24,42.0,50.0,70.0,70.0,Other,red,0.405587732787977,0.7517414605035884
333,334,Subway,"6"" Oven Roasted Chicken",320,40,5,2.0,0.0,25,640,47,5.0,8,23.0,8.0,30.0,30.0,Other,white,0.11159256840604172,0.5333833778623769
334,335,Subway,Footlong Oven Roasted Chicken,640,80,10,4.0,0.0,50,1280,44,10.0,16,46.0,16.0,60.0,60.0,Other,white,0.2125517682290521,0.6505290148791955
335,336,Subway,Kids Mini Sub Roast Beef,200,25,3,1.0,0.0,25,390,30,4.0,5,14.0,6.0,15.0,20.0,Other,red,0.06764712974549636,0.47763007964076815
336,337,Subway,"6"" Roast Beef",320,40,5,2.0,0.0,40,700,45,5.0,7,24.0,8.0,20.0,30.0,Other,red,0.11553218482369712,0.5198763799545881
337,338,Subway,Footlong Roast Beef,640,80,10,4.0,0.0,80,1400,90,10.0,14,48.0,16.0,40.0,60.0,Other,red,0.24407450450692283,0.6736673261993656
338,339,Subway,"6"" Rotisserie Style Chicken",350,50,6,1.5,0.0,50,540,44,5.0,7,29.0,8.0,20.0,30.0,Other,white,0.12155758462644448,0.5154281127753798
339,340,Subway,Footlong Rotisserie Style Chicken,700,100,12,3.0,0.0,100,1080,88,10.0,14,58.0,16.0,40.0,60.0,Other,white,0.2561253041124174,0.6647707918409489
340,341,Subway,"6"" Spicy Italian",480,220,24,9.0,1.0,50,1520,46,5.0,8,20.0,8.0,20.0,30.0,Other,other,0.21490196153987848,0.48123351332957864
341,342,Subway,Footlong Spicy Italian,960,440,48,18.0,2.0,100,3040,92,10.0,16,40.0,16.0,40.0,60.0,Other,other,0.4428140579392855,0.5963815929493466
342,343,Subway,"6"" Steak and Cheese",380,90,10,5.0,0.0,50,1060,48,5.0,8,26.0,10.0,20.0,40.0,Other,red,0.15514580849553905,0.5262349574710243
343,344,Subway,Footlong Steak and Cheese,760,180,20,10.0,0.0,100,2120,96,10.0,16,52.0,20.0,40.0,80.0,Other,red,0.32330175185060667,0.6863844812322377
344,345,Subway,"6"" Subway Club",310,40,5,2.0,0.0,40,880,46,5.0,7,23.0,8.0,20.0,30.0,Other,other,0.11842742879400206,0.5233603591529953
345,346,Subway,Footlong Subway Club,620,80,10,4.0,0.0,80,1760,92,10.0,14,46.0,16.0,40.0,60.0,Other,other,0.24986499244753252,0.6806352845961798
346,347,Subway,"6"" Subway Melt (includes cheese)",370,100,11,5.0,0.0,45,1210,47,5.0,8,23.0,10.0,20.0,40.0,Other,other,0.1552536496221039,0.5269678855745715
347,348,Subway,Footlong Subway Melt (includes cheese),740,200,22,10.0,0.0,90,1420,94,10.0,16,46.0,20.0,40.0,80.0,Other,other,0.3011623969775439,0.6729836344258138
348,349,Subway,"6"" Subway Seafood Sensation",420,170,19,3.0,0.0,20,690,51,5.0,8,13.0,10.0,20.0,35.0,Other,white,0.14150354800110226,0.5202700596595465
349,350,Subway,Footlong Subway Seafood Sensation,840,340,38,6.0,0.0,40,1380,102,10.0,16,26.0,20.0,40.0,70.0,Other,white,0.29601723086173304,0.6744546856092821
350,351,Subway,"6"" Sweet Onion Chicken Teriyaki",380,40,5,1.0,0.0,50,900,59,5.0,18,26.0,8.0,30.0,35.0,Other,white,0.14831096002898844,0.5763878389353987
351,352,Subway,Footlong Sweet Onion Chicken Teriyaki,760,80,10,2.0,0.0,100,1800,118,10.0,36,52.0,16.0,60.0,70.0,Other,white,0.30963205491750545,0.7866902441609867
352,353,Subway,"6"" Tuna",470,210,24,4.0,0.0,30,620,44,5.0,6,20.0,8.0,20.0,30.0,Other,red,0.1567529290092318,0.49605786659877893
353,354,Subway,Footlong Tuna,940,420,48,8.0,0.0,60,1240,88,10.0,12,40.0,16.0,40.0,60.0,Other,red,0.32651599287799216,0.6260302994877471
354,355,Subway,"6"" Turkey & Bacon Avocado",390,110,13,3.5,0.0,30,860,49,8.0,7,22.0,10.0,200.0,30.0,Other,red,0.14375969967900237,0.6830427168549053
355,356,Subway,Footlong Turkey & Bacon Avocado,780,220,26,7.0,0.0,60,1720,98,16.0,14,44.0,20.0,400.0,60.0,Other,red,0.30052953421753326,0.9999999999999998
356,357,Subway,Kids Mini Sub Turkey Breast,180,20,2,0.5,0.0,10,380,30,3.0,5,10.0,6.0,15.0,20.0,Other,white,0.05446272736330077,0.4706981595361788
357,358,Subway,"6"" Turkey Breast",280,30,4,1.0,0.0,20,810,46,5.0,7,18.0,8.0,20.0,30.0,Other,white,0.10042494921806204,0.5280919884889715
358,359,Subway,Footlong Turkey Breast,560,60,8,2.0,0.0,40,1620,92,10.0,14,36.0,16.0,40.0,60.0,Other,white,0.2138600332956526,0.6900985432681324
359,360,Subway,"6"" Turkey Breast & Ham",280,35,4,1.0,0.0,20,820,46,5.0,8,18.0,8.0,20.0,30.0,Other,white,0.10247930364373371,0.5304521759356098
360,361,Subway,Footlong Turkey Breast & Ham,560,70,8,2.0,0.0,40,1640,92,10.0,16,36.0,16.0,40.0,60.0,Other,white,0.21796874214699596,0.6948189181614088
361,362,Subway,"6"" Turkey Italiano Melt (with Provolone)",490,210,24,9.0,1.0,50,1480,47,5.0,8,24.0,10.0,20.0,45.0,Other,white,0.2220858349828889,0.4936033138915703
362,363,Subway,Footlong Turkey Italiano Melt (with Provolone),980,420,48,18.0,2.0,100,2960,94,10.0,16,48.0,20.0,40.0,90.0,Other,white,0.45718180482530635,0.6211211940733298
363,364,Subway,Kids Mini Sub Veggie Delite,150,15,2,0.0,0.0,0,190,29,3.0,4,6.0,6.0,15.0,20.0,Other,veggie,0.03830215496909692,0.46673218626319096
364,365,Subway,"6"" Veggie Delite",230,20,3,1.0,0.0,0,310,44,5.0,6,8.0,8.0,20.0,30.0,Other,veggie,0.0670291419354146,0.51937798965111
365,366,Subway,Footlong Veggie Delite,460,40,6,2.0,0.0,0,620,88,10.0,12,16.0,16.0,40.0,60.0,Other,veggie,0.14706841873035773,0.6726705455924094
366,367,Subway,"6"" Veggie Patty",390,70,7,1.0,0.0,10,800,56,8.0,8,23.0,15.0,20.0,35.0,Other,veggie,0.12741045739447032,0.5769255285289452
367,368,Subway,Footlong Veggie Patty,780,140,14,2.0,0.0,20,1600,112,16.0,16,46.0,30.0,20.0,70.0,Other,veggie,0.26780268865262036,0.773012253970287
368,369,Subway,Autumn Carved Turkey Salad,300,80,9,3.0,0.0,60,1120,26,3.0,22,25.0,40.0,40.0,15.0,Other,white,0.14244502563959663,0.5229686877338348
369,370,Subway,B.L.T. Salad,150,70,8,4.0,0.0,20,420,10,4.0,5,10.0,50.0,50.0,6.0,Other,veggie,0.0612578439969827,0.47056847026250115
370,371,Subway,Big Hot Pastrami Melt Salad,400,300,29,11.0,0.0,85,1250,12,4.0,4,23.0,25.0,70.0,10.0,Other,veggie,0.18975530336940719,0.4517517381747594
371,372,Subway,Big Philly Cheesesteak Salad,330,140,16,8.0,1.0,85,1080,17,5.0,6,32.0,60.0,50.0,25.0,Other,red,0.17652976342250823,0.4712128206630976
372,373,Subway,Black Forest Ham Salad,110,25,3,1.0,0.0,20,590,11,4.0,6,12.0,25.0,45.0,4.0,Other,veggie,0.049740245827471524,0.47760055710990856
373,374,Subway,Buffalo Chicken Salad (with Ranch dressing),360,230,26,4.0,0.0,60,1100,13,4.0,6,20.0,50.0,60.0,8.0,Other,white,0.14773389504536166,0.47387843287440573
374,375,Subway,Carved Turkey & Bacon w/ Cheese Salad,280,110,12,4.5,0.0,65,1320,11,4.0,5,28.0,50.0,50.0,15.0,Other,red,0.13108030636434573,0.4812792330282597
375,376,Subway,Carved Turkey Salad,150,30,4,0.0,0.0,45,680,8,3.0,3,19.0,40.0,40.0,6.0,Other,white,0.05975161799203621,0.4560596633731445
376,377,Subway,Chicken & Bacon Ranch Melt Salad (includes Ranch dressing),510,340,38,12.0,1.0,100,1040,14,4.0,7,30.0,60.0,60.0,30.0,Other,white,0.24200193085213992,0.4403942536565017
377,378,Subway,Cold Cut Combo Salad,180,95,11,4.0,0.0,45,820,12,4.0,5,12.0,50.0,50.0,10.0,Other,veggie,0.08822119918671736,0.47473506284143324
378,379,Subway,Double Chicken Salad,220,35,5,1.5,0.0,100,490,10,4.0,4,36.0,50.0,60.0,8.0,Other,white,0.09929160221206489,0.4749982846157869
379,380,Subway,Italian B.M.T.® Salad,230,135,15,6.0,0.0,45,1060,12,4.0,6,14.0,50.0,50.0,6.0,Other,veggie,0.11200057446851756,0.4706001694985276
380,381,Subway,Italian Hero Salad,230,140,15,5.0,0.0,45,1060,13,4.0,8,14.0,40.0,60.0,4.0,Other,veggie,0.11306651225862062,0.48250432591928455
381,382,Subway,Meatball Marinara Salad,310,150,17,7.0,1.0,30,720,25,6.0,10,16.0,60.0,70.0,10.0,Other,veggie,0.14310566435252137,0.5077237756549795
382,383,Subway,Oven Roasted Chicken Salad,140,25,3,0.5,0.0,50,280,10,4.0,4,19.0,50.0,60.0,8.0,Other,white,0.05475055604273871,0.4819134829631481
383,384,Subway,Roast Beef Salad,140,30,4,1.0,0.0,40,450,10,4.0,5,18.0,25.0,45.0,4.0,Other,red,0.059186785191516156,0.4685796162554455
384,385,Subway,Spicy Italian Salad,310,205,23,9.0,1.0,50,1280,11,4.0,6,15.0,50.0,50.0,8.0,Other,veggie,0.16219224084717412,0.4394510279934873
385,386,Subway,Steak & Cheese Salad,210,75,8,4.0,0.0,50,830,14,4.0,6,20.0,50.0,50.0,15.0,Other,red,0.09796263024946918,0.48553329058026823
386,387,Subway,Subway Club Salad,140,30,4,1.0,0.0,40,640,11,4.0,5,17.0,25.0,45.0,6.0,Other,veggie,0.06354031708366317,0.4737711585995721
387,388,Subway,Subway Melt® Salad,200,85,10,5.0,0.0,45,910,13,4.0,6,18.0,50.0,50.0,15.0,Other,veggie,0.1009140143311394,0.48281224334261075
388,389,Subway,Sweet Onion Chicken Teriyaki Salad,200,25,3,1.0,0.0,50,660,24,4.0,16,20.0,25.0,50.0,6.0,Other,white,0.09232545062914171,0.5181920337544198
389,390,Subway,Tuna Salad,310,215,24,4.0,0.0,40,370,10,4.0,4,15.0,50.0,50.0,6.0,Other,veggie,0.11006521112650307,0.45052010036016354
390,391,Subway,Turkey Breast & Ham Salad,110,20,3,1.0,0.0,25,580,11,4.0,5,12.0,25.0,45.0,6.0,Other,white,0.049568362557807305,0.4758019325692032
391,392,Subway,Turkey Breast Salad,110,20,2,1.0,0.0,20,570,11,4.0,5,12.0,25.0,45.0,6.0,Other,white,0.04708012281561336,0.4770035879371656
392,393,Subway,Veggie Delite Salad,50,10,1,0.0,0.0,0,65,9,4.0,4,3.0,25.0,45.0,4.0,Other,veggie,0.010780094504620974,0.46870362214222216
393,394,Subway,Chipotle Southwest Steak & Cheese Wrap,760,330,37,12.0,1.0,100,2250,65,4.0,7,43.0,15.0,45.0,30.0,Other,red,0.32220457727112195,0.4958448058432844
394,395,Subway,Rotisserie-Style Chicken Caesar Wrap,730,310,34,10.0,0.5,135,1900,53,3.0,4,55.0,15.0,8.0,45.0,Other,white,0.3088513633598754,0.4554304007289916
395,396,Subway,"Turkey, Bacon & Guacamole Wrap",810,380,42,13.0,0.5,75,2970,62,3.0,6,43.0,10.0,30.0,30.0,Other,red,0.33647741407696463,0.48698908012540887
396,397,Subway,Cheese & Veggies Pizza,740,230,25,11.0,0.0,50,1270,100,5.0,9,36.0,35.0,30.0,60.0,Other,veggie,0.2675886259946404,0.5884389176011355
397,398,Subway,Cheese Pizza,680,200,22,9.0,0.0,40,1070,96,4.0,7,32.0,25.0,4.0,45.0,Other,other,0.23216833177534849,0.5420305753446748
398,399,Subway,Pepperoni Pizza,790,290,32,13.0,0.0,60,1350,96,4.0,8,38.0,30.0,4.0,60.0,Other,red,0.2910893505566772,0.540825775493851
399,400,Subway,Sausage Pizza,820,310,34,14.0,0.0,70,1420,97,4.0,8,39.0,30.0,4.0,60.0,Other,red,0.3051993341300077,0.5375398212316427
400,401,Taco Bell,1/2 lb.* Cheesy Potato Burrito,540,230,26,7.0,1.0,45,1360,59,7.0,4,19.0,,,,Other,other,0.21193736991312445,0.49356376413099895
401,402,Taco Bell,1/2 lb.* Combo Burrito,460,170,18,7.0,1.0,45,1320,53,9.0,3,21.0,,,,Other,other,0.19367379386374614,0.523506590235327
402,403,Taco Bell,7-Layer Burrito,510,170,19,7.0,0.0,20,1090,68,11.0,4,16.0,,,,Other,other,0.18016943429735544,0.6364351212447754
403,404,Taco Bell,Bean Burrito,370,100,11,4.0,0.0,5,960,56,9.0,3,13.0,,,,Other,veggie,0.1275257210908773,0.6158265773953104
404,405,Taco Bell,Beefy 5-Layer Burrito,550,200,22,8.0,0.0,35,1270,68,8.0,5,19.0,,,,Other,red,0.19689798910898837,0.5420035871254334
405,406,Taco Bell,Beefy Fritos® Burrito,440,160,18,5.0,0.0,20,1030,55,4.0,3,13.0,,,,Other,red,0.14428371396974998,0.48423265567311424
406,407,Taco Bell,Black Bean Burrito,410,110,12,4.0,0.0,10,1100,62,8.0,3,14.0,,,,Other,veggie,0.13875108610846762,0.6069208382804551
407,408,Taco Bell,Burrito Supreme® – Beef,420,140,16,7.0,0.0,35,1090,53,8.0,5,16.0,,,,Other,red,0.16092578704248428,0.5983088511997837
408,409,Taco Bell,Burrito Supreme® - Chicken,390,110,12,5.0,0.0,40,1050,52,7.0,5,19.0,,,,Other,white,0.14930523472241217,0.5927004572397616
409,410,Taco Bell,Burrito Supreme® - Steak,390,120,13,5.0,0.0,30,1090,52,7.0,5,17.0,,,,Other,red,0.14772809336379955,0.5932361710474229
410,411,Taco Bell,Cantina Power Burrito - Chicken,760,240,27,6.0,0.0,60,1960,96,12.0,7,32.0,,,,Other,white,0.2761883481353125,0.6551760488088259
411,412,Taco Bell,Cantina Power Burrito - Steak,780,250,28,7.0,0.0,50,1900,98,13.0,7,33.0,,,,Other,red,0.28134811252385433,0.766681626142323
412,413,Taco Bell,Cantina Power Burrito - Veggie,740,230,26,5.0,0.0,10,1750,107,17.0,8,20.0,,,,Other,veggie,0.25711592870186395,0.8469694040327707
413,414,Taco Bell,Cheesy Bean and Rice Burrito,420,160,17,3.5,0.0,0,930,55,6.0,4,11.0,,,,Other,veggie,0.13376081737431977,0.5192623874032686
414,415,Taco Bell,Chili Cheese Burrito,380,150,17,8.0,1.0,35,930,41,5.0,2,16.0,,,,Other,red,0.15992302958713261,0.4499681004358362
415,416,Taco Bell,Chicken Crunchy Cheesy Core Burrito,610,210,24,9.0,0.0,55,1510,74,5.0,5,25.0,10.0,4.0,35.0,Other,white,0.22380325197154674,0.5169358789960755
416,417,Taco Bell,Steak Crunchy Cheesy Core Burrito,610,220,24,9.0,0.0,50,1520,75,5.0,5,25.0,10.0,4.0,40.0,Other,red,0.22570405808228378,0.5219586094521116
417,418,Taco Bell,Beef Crunchy Cheesy Core Burrito,630,240,26,10.0,0.5,45,1530,76,7.0,5,22.0,15.0,4.0,35.0,Other,red,0.23835378915336192,0.5278437827937775
418,419,Taco Bell,Loaded Taco Burrito,550,260,29,9.0,0.5,50,1130,52,7.0,4,20.0,15.0,6.0,20.0,Other,red,0.20909598920215686,0.4834861445460471
419,420,Taco Bell,Chicken Quesarito,620,270,30,10.0,0.0,60,1440,64,4.0,4,24.0,,,,Other,white,0.22949956365221583,0.4811410770942825
420,421,Taco Bell,Steak Quesarito,630,280,31,11.0,0.5,65,1410,64,3.0,4,25.0,,,,Other,red,0.24060560521493807,0.45299058438611506
421,422,Taco Bell,Beef Quesarito,650,300,34,12.0,0.5,60,1450,65,6.0,5,22.0,,,,Other,red,0.2537516098970826,0.48965078711552396
422,423,Taco Bell,Shredded Chicken Burrito,400,160,18,4.5,0.0,30,960,45,3.0,3,16.0,,,,Other,white,0.136229532080405,0.4515429916967498
423,424,Taco Bell,Smothered Burrito - Beef,710,320,35,13.0,1.0,75,2260,70,10.0,4,28.0,,,,Other,red,0.3029629573936278,0.5307494370938155
424,425,Taco Bell,Smothered Burrito - Shredded Chicken,650,250,28,10.0,0.0,70,2230,67,8.0,4,34.0,,,,Other,white,0.26438596442281104,0.543926134633217
425,426,Taco Bell,Smothered Burrito - Steak,670,260,29,11.0,0.5,80,2080,68,7.0,4,35.0,,,,Other,red,0.27728523953219386,0.5201620298372616
426,427,Taco Bell,Chicken Spicy Cheesy Core Burrito,540,180,20,8.0,0.0,55,1740,66,5.0,5,24.0,15.0,8.0,35.0,Other,white,0.2098291929898887,0.5207443050263776
427,428,Taco Bell,Steak Spicy Cheesy Core Burrito,550,190,21,9.0,0.0,50,1750,66,5.0,5,24.0,10.0,6.0,35.0,Other,red,0.21419320506079878,0.5165191910953985
428,429,Taco Bell,Beef Spicy Cheesy Core Burrito,570,210,23,10.0,0.5,45,1760,68,7.0,5,22.0,15.0,6.0,35.0,Other,red,0.22970662644784756,0.5270293229068026
429,430,Taco Bell,Triple Melt Burrito,410,140,16,6.0,0.0,30,1030,50,4.0,3,15.0,6.0,2.0,20.0,Other,other,0.14205234052601678,0.4720296630456745
430,431,Taco Bell,XXL Grilled Stuft Burrito - Beef,880,380,42,14.0,1.0,75,2020,94,12.0,6,31.0,,,,Other,red,0.34158526149521073,0.5638330866826002
431,432,Taco Bell,XXL Grilled Stuft Burrito - Chicken,830,320,35,11.0,0.0,85,1940,91,10.0,6,37.0,,,,Other,white,0.3103481236679344,0.5934717172140106
432,433,Taco Bell,XXL Grilled Stuft Burrito - Steak,820,320,36,12.0,1.0,70,2020,91,10.0,7,33.0,,,,Other,red,0.3189423509654451,0.555042417677609
433,434,Taco Bell,Chicken Soft Taco,170,50,6,3.0,0.0,30,460,18,1.0,1,12.0,,,,Other,white,0.057580276133113645,0.3921899965804732
434,435,Taco Bell,Cool Ranch® Doritos® Double Decker® Taco,320,120,14,5.0,0.0,25,770,36,6.0,2,13.0,,,,Other,red,0.11550156089460165,0.4796416676550437
435,436,Taco Bell,Cool Ranch® Doritos® Locos Taco,160,90,10,3.5,0.0,25,350,13,2.0,1,8.0,,,,Other,red,0.058222987638313434,0.393216901441383
436,437,Taco Bell,Cool Ranch® Doritos® Locos Taco Supreme,200,100,12,4.5,0.0,35,370,15,3.0,3,9.0,,,,Other,red,0.07355055746637965,0.43351290637851053
437,438,Taco Bell,Crunchy Taco,170,90,10,4.0,0.0,25,290,12,3.0,1,8.0,,,,Other,red,0.059092486279608364,0.41742696760207565
438,439,Taco Bell,Crunchy Taco Supreme®,200,110,12,5.0,0.0,35,320,15,3.0,2,9.0,,,,Other,red,0.07361515048618444,0.42768509784804043
439,440,Taco Bell,Double Decker® Taco,320,120,14,5.0,0.0,25,640,37,7.0,2,13.0,,,,Other,red,0.11556949495443908,0.5333199270999323
440,441,Taco Bell,DOUBLE DECKER® Taco Supreme®,350,140,16,6.0,0.0,35,670,40,7.0,3,14.0,,,,Other,red,0.13096129351108518,0.5349699667470812
441,442,Taco Bell,Spicy Sweet Double Stacked Taco,340,160,18,7.0,0.0,35,640,32,4.0,6,12.0,10.0,2.0,15.0,Other,red,0.1274860167483728,0.44672135380695105
442,443,Taco Bell,Cool Ranch Habanero Double Stacked Taco,350,180,20,8.0,0.5,40,630,30,4.0,3,13.0,15.0,2.0,20.0,Other,red,0.1405721005879491,0.42610502579762416
443,444,Taco Bell,Nacho Crunch Double Stacked Taco,380,170,19,6.0,0.0,35,650,39,5.0,2,13.0,8.0,2.0,20.0,Other,red,0.13167695756862308,0.45931487467424825
444,445,Taco Bell,Fiery Doritos® Double Decker® Taco,320,120,13,5.0,0.0,25,770,36,7.0,2,14.0,,,,Other,red,0.11803660609933758,0.5368766706171817
445,446,Taco Bell,Fiery Doritos® Locos Taco,170,90,10,3.5,0.0,25,370,12,3.0,1,8.0,,,,Other,red,0.05796781682034957,0.4446601119009738
446,447,Taco Bell,Fiery Doritos® Locos Taco Supreme,200,110,12,5.0,0.0,30,390,15,3.0,2,9.0,,,,Other,red,0.0739008208769174,0.4294329199795648
447,448,Taco Bell,Grilled Steak Soft Taco,250,130,14,4.0,0.0,30,550,19,2.0,2,11.0,,,,Other,red,0.08728747537671513,0.40401019524338916
448,449,Taco Bell,Nacho Cheese Doritos® Double Decker® Taco,320,120,13,5.0,0.0,25,760,36,7.0,2,14.0,,,,Other,red,0.11781090820041826,0.5366006289198599
449,450,Taco Bell,Nacho Cheese Doritos® Locos Tacos,170,80,9,4.0,0.0,25,340,13,2.0,1,8.0,,,,Other,red,0.05737956187179244,0.3914899514235678
450,451,Taco Bell,Nacho Cheese Doritos® Locos Tacos Supreme,200,100,11,5.0,0.0,35,370,15,3.0,2,9.0,,,,Other,red,0.07259168291107174,0.4304849139552628
451,452,Taco Bell,Soft Taco Supreme® – Beef,230,100,11,5.0,0.0,35,530,22,3.0,3,10.0,,,,Other,red,0.08399930718381879,0.43901286743942125
452,453,Taco Bell,Soft Taco-Beef,200,80,9,4.0,0.0,25,510,19,3.0,1,10.0,,,,Other,red,0.06833499608728849,0.4371910101963206
453,454,Taco Bell,Spicy Potato Soft Taco,250,120,13,3.0,0.0,10,510,28,3.0,1,6.0,,,,Other,red,0.0754698861014659,0.4238829991273856
454,455,Taco Bell,Chalupa Supreme® - Chicken,340,160,18,4.0,0.0,40,530,29,3.0,4,16.0,,,,Other,white,0.11662166455198879,0.4276993338565168
455,456,Taco Bell,Chalupa Supreme® - Steak,340,170,18,4.0,0.0,30,570,29,3.0,4,14.0,,,,Other,red,0.11411936849530141,0.429485941250574
456,457,Taco Bell,Chalupa Supreme®–Beef,370,190,21,5.0,0.0,30,570,31,4.0,4,13.0,,,,Other,red,0.1263634832338545,0.44413513213545414
457,458,Taco Bell,Double Chalupa,600,310,35,8.0,0.5,50,1010,50,6.0,5,21.0,15.0,4.0,15.0,Other,other,0.2169084549608786,0.4635589026735175
458,459,Taco Bell,Wild Naked Chicken Chalupa,420,250,28,6.0,0.0,65,1070,23,4.0,2,19.0,6.0,4.0,6.0,Other,white,0.1616177760207636,0.4169610400116438
459,460,Taco Bell,Mild Naked Chicken Chalupa,440,270,30,7.0,0.0,70,1090,22,3.0,1,20.0,6.0,4.0,6.0,Other,white,0.16919250626118076,0.39854827276665533
460,461,Taco Bell,Spicy Double Chalupa,600,310,35,8.0,0.5,50,1240,52,7.0,5,21.0,15.0,8.0,15.0,Other,other,0.22421327604345465,0.48255283065624754
461,462,Taco Bell,Fresco Bean Burrito,350,80,9,3.0,0.0,0,950,57,9.0,3,11.0,,,,Other,veggie,0.11673615841336168,0.6172837240113436
462,463,Taco Bell,Fresco Burrito Supreme® – Chicken,340,80,8,3.0,0.0,25,1020,50,7.0,4,17.0,,,,Other,white,0.12437663725246112,0.5898728458090153
463,464,Taco Bell,Fresco Burrito Supreme® – Steak,340,80,9,3.0,0.0,15,1060,50,7.0,4,15.0,,,,Other,red,0.12173484825581823,0.5894797320282076
464,465,Taco Bell,Fresco Chicken Soft Taco,150,35,4,1.0,0.0,25,460,18,2.0,2,11.0,,,,Other,white,0.04965633038074688,0.4199087125339406
465,466,Taco Bell,Fresco Crunchy Taco,140,70,8,2.0,0.0,20,290,13,3.0,1,6.0,,,,Other,red,0.044802668877836654,0.42867843524414634
466,467,Taco Bell,Fresco Grilled Steak Soft Taco,150,35,4,2.0,0.0,15,500,19,2.0,2,9.0,,,,Other,red,0.051034259005016125,0.42933641837285086
467,468,Taco Bell,Fresco Soft Taco,170,60,7,3.0,0.0,20,500,20,3.0,2,8.0,,,,Other,red,0.06017019971185719,0.441949374821122
468,469,Taco Bell,Cheesy Gordita Crunch,490,260,29,10.0,1.0,55,810,39,5.0,6,20.0,,,,Other,other,0.2057474669324132,0.4389158054773174
469,470,Taco Bell,Doritos® Cheesy Gordita Crunch - Cool Ranch,490,250,28,10.0,1.0,55,890,40,5.0,5,20.0,,,,Other,other,0.206257772688038,0.44483221823377217
